,BillNo, Revision, LineKey, LineSeqNo, ComponentItemCode, ComponentRevision, ItemType, ComponentDesc, EngineeringDrawingFindNo, EngineeringChangeAddNo, EngineeringChangeAddDate, EngineeringChangeDelNo, EngineeringChangeDelDate, WorkOrderStepNo, BillType, CommentText, MiscChargeGLAcctKey, SetupCharge, UnitOfMeasure, QuantityPerBill, StandardUnitCost, ScrapPercent, WorkTicketStepNo
22279,851GA5,000,000001,00000100000000,607028,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
22280,851GA5,000,000002,00000200000000,602032CARB,000,1,,,,,,,0000,S,,,N,,5.000000,0.000000,2.500,
22281,851GA5,000,000003,00000300000000,344841,*,1,,,,,,,0000,,,,N,,0.000000,0.000000,0.000,
22282,851GA5,000,000004,00000400000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.086900,9.750000,0.000,
22283,851GA5,000,000005,00000500000000,/DOS-1PACK,,3,Operating Cost for Packing,,,,,,,,,578000050,N,EACH,1.000000,0.300000,0.000,
22284,851GA5,000,000006,00000250000000,851GA5A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
22285,8522,000,000001,00000100000000,022037,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
22286,8522,000,000002,00000200000000,602075,*,1,,,,,,,,S,,,N,,1.032000,0.000000,2.500,
22287,8522,000,000003,00000300000000,607503G-NON,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
22288,8522,000,000004,00000400000000,8522A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
22289,8522,000,000005,00000500000000,8522A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
22290,8522,000,000006,00000600000000,604003RT,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
22291,8522,000,000007,00000700000000,604503,*,1,,,,,,,,,,,N,,2.000000,0.000000,0.000,
22292,8522,000,000008,00000800000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
22293,8522,000,000009,00000900000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
22294,8522,000,000010,00001000000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.059400,9.750000,0.000,
22295,8522,000,000011,00001100000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
22296,8523,000,000001,00000100000000,022019PK,*,1,,,,,,,,S,,,N,,6.000000,0.000000,0.000,
22297,8523,000,000002,00000200000000,113000.B,*,1,,,,,,,,S,,,N,,1.032000,0.000000,2.500,
22298,8523,000,000003,00000300000000,607503G-NON,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
22299,8523,000,000004,00000400000000,8523A1,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
22300,8523,000,000005,00000500000000,8523A2,*,1,,,,,,,,,,,N,,6.000000,0.000000,0.000,
22301,8523,000,000007,00000700000000,604003RT,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
22302,8523,000,000008,00000800000000,604503,*,1,,,,,,,,,,,N,,2.000000,0.000000,0.000,
22303,8523,000,000009,00000900000000,604600,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
22304,8523,000,000010,00001000000000,344848,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
22305,8523,000,000011,00001100000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.059400,19.510000,0.000,
22306,8523,000,000012,00001200000000,/DOS-EURO,,3,Operating Cost for European,,,,,,,,,578000050,N,EACH,6.000000,0.080000,0.000,
22307,856G55,000,000001,00000100000000,602037,000,1,,,,,,,,S,,,N,,55.000000,0.000000,2.500,
22308,856G55,000,000002,00000200000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.535300,9.390000,0.000,
22309,856G55,000,000003,00000150000000,050222,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
22310,856G55,000,000004,00000300000000,/DOS-DRUM,,3,Operating Cost for Drum,,,,,,,,,578000050,N,EACH,1.000000,2.500000,0.000,
22311,856G55,000,000005,00000175000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
22312,856G55,000,000006,00000162500000,856G55A1,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
22313,856GA5,000,000001,00000100000000,602037,000,1,,,,,,,,S,,,N,,5.000000,0.000000,2.500,
22314,856GA5,000,000002,00000200000000,607007LID,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
22315,856GA5,000,000003,00000300000000,607007,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
22316,856GA5,000,000004,00000400000000,344841,*,1,,,,,,,,,,,N,,0.000000,0.000000,0.000,
22317,856GA5,000,000005,00000500000000,/PRDLBR,,3,PRODUCTION LABOR,,,,,,,,,582528250,N,EACH,0.086900,9.960000,0.000,
22318,856GA5,000,000006,00000600000000,/DOS-1PACK,,3,Operating Cost for Packing,,,,,,,,,578000050,N,EACH,1.000000,0.300000,0.000,
22319,857GA5,000,000001,00000100000000,607007,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
22320,857GA5,000,000002,00000200000000,607007LID,*,1,,,,,,,,,,,N,,1.000000,0.000000,0.000,
